X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-20.76949691772461 -30.148027420043945 -23.326541900634766 1.3323978091070394 2893.0 2033.0 0.9520000000000007
-20.736492156982422 -30.210250854492188 -23.250274658203125 1.3503672530883704 2014.0 2014.0 0.0
-20.544456481933594 -30.476999282836914 -23.010940551757812 1.4814836043854247 2488.0 2488.0 0.0
-20.488746643066406 -30.60837173461914 -22.892024993896484 1.5554931237542489 2679.0 2679.0 0.0
-20.48282814025879 -30.626754760742188 -22.876941680908203 1.559457423019442 12.0 2678.0 0.9480000000000007
-20.376007080078125 -30.929323196411133 -22.660032272338867 1.6076248267369353 928.0 12.0 0.7680000000000006
-20.127229690551758 -31.39307975769043 -22.397830963134766 1.7458068868217227 16.0 16.0 0.0
-20.088911056518555 -31.66570281982422 -22.369277954101562 1.7299137645830691 31.0 31.0 0.0
-20.079845428466797 -31.754718780517578 -22.383119583129883 1.710384411199732 334.0 334.0 0.0
-20.020606994628906 -32.587345123291016 -22.40070343017578 1.6446787731226276 159.0 159.0 0.0
-20.02004623413086 -32.58805847167969 -22.401185989379883 1.6448849067303752 743.0 237.0 0.016
-20.01245880126953 -32.654541015625 -22.417505264282227 1.643717673269252 237.0 736.0 0.4040000000000003
-19.970239639282227 -32.92256164550781 -22.454811096191406 1.6402641485354912 712.0 730.0 0.4120000000000003
-19.906482696533203 -33.28157043457031 -22.49175262451172 1.6855930625921516 729.0 152.0 0.9360000000000007
-19.902772903442383 -33.295799255371094 -22.491466522216797 1.6878321760634463 152.0 569.0 0.08000000000000004
-19.87749481201172 -33.431514739990234 -22.482608795166016 1.7047334237228302 569.0 722.0 0.25600000000000017
-19.859792709350586 -33.57400131225586 -22.494503021240234 1.7136008365522015 724.0 725.0 0.7240000000000005
-19.851924896240234 -33.62007522583008 -22.499488830566406 1.7168589022584722 725.0 725.0 0.0
-19.764219284057617 -34.10187530517578 -22.4738712310791 1.7666012130715325 49.0 49.0 0.0
-19.737089157104492 -34.2578239440918 -22.489635467529297 1.7878501188380698 516.0 516.0 0.0
-19.679405212402344 -34.52925491333008 -22.475217819213867 1.8159963144007132 624.0 624.0 0.0
-19.651893615722656 -34.66518020629883 -22.447736740112305 1.8265004736730746 698.0 698.0 0.0
-19.649354934692383 -34.68073654174805 -22.444345474243164 1.8279587312850427 699.0 699.0 0.0
-19.59294891357422 -34.930423736572266 -22.42859649658203 1.8426949702183273 279.0 279.0 0.0
-19.5830020904541 -34.97402572631836 -22.42591667175293 1.8489301240206493 281.0 281.0 0.0
-19.578927993774414 -34.992244720458984 -22.42454719543457 1.8516667152360813 693.0 693.0 0.0
-19.548418045043945 -35.10649108886719 -22.402538299560547 1.8597347118650622 618.0 618.0 0.0
-19.526086807250977 -35.176429748535156 -22.390737533569336 1.8685399861289165 619.0 210.0 0.06800000000000003
